ID,Cliente,Producto,Region,Edad,Precio,Fecha,Ventas
5249,Camila Reyes,Camara, Sur,22,971.24,04-23-2024,1313.68
5443,Camila Reyes,Monitor,Norte,41,sin dato,19/04/2024,1073.29
8248,Paola Rios, Laptop,norte,43,$463.39,03-29-2024,1485.04
3615,Miguel Flores,Bocina, Centro,17,1125.10,11-20-2025,1297.95
9533,Ana Garcia,TABLET,Occidente,13,1198.41,03-03-2025,687.6
2215,Carlos Ramirez, Escritorio,NORTE,50,1056.84,01/03/2025,1382.67
5458,Jorge Morales,Monitor,Sur,55,$955.75,2024-07-11,1048.01
2936,Maria Lopez,Bocina,centro,35,"$1,138.56",2025-12-10,1659.43
889,Paola Rios,Mouse,Sur,44,950.56,06-06-2025,1115.42
2955,Laura Sanchez,Silla,Norte,33,$875.41,32/13/2026,982.79
1688,Carlos Ramirez,Monitor,Sur,36,$-703.48,2025-04-14,1723.2
1820,Maria Lopez, Tablet,Occidente,14,1088.84,2025-10-19,1294.66
3704,Valeria Mendoza,Impresora,Norte,39,966.72,23/12/2025,1406.86
1973,Jorge Morales,Silla, Norte,46,"$1,030.41",2025-05-24,1601.44
8114,Ricardo Vargas,SILLA,Sur,16,$295.35,11-25-2024,1326.98
8188,Maria Lopez,Monitor,Occidente,371,1020.14,2025-03-07,947.5
8907,Paola Rios,IMPRESORA,Centro,25,439.89,07-11-2025,1473.89
5153,Pedro Aguilar,Bocina, Norte,18,889.06,Octubre 8 2025,1486.28
7872,Pedro Aguilar,Teclado,Occidente,23,"$1,174.98",2024-02-12,1162.28
9330,Valeria Mendoza,Monitor,Centro,19,$786.89,Marzo 25 2025,1369.61
4714,Jose Martinez,Camara,SUR,28,$995.71,Diciembre 26 2025,1863.73
8316,Alejandro Diaz,Monitor,Norte,24,993.73,14/09/2024,1627.01
9512,Maria Lopez, Monitor,occidente,43,$991.77,09/04/2025,1449.89
9585,Jose Martinez,Silla,Occidente,45,$916.91,11/01/2025,1671.39
981,Alejandro Diaz,Silla,Centro,16,947.59,Octubre 19 2025,1085.03
7833,Camila Reyes,Laptop,N/A,40,sin dato,06-10-2026,1284.57
5504,Luis Hernandez,Mouse,sur,44,1044.25,Octubre 6 2024,1445.76
7262,Ricardo Vargas,Silla,CENTRO,18,862.18,30/12/2025,1801.58
7224,Sofia Torres,Monitor,occidente,43,$311.10,24/12/2024,1669.35
8368,Daniela Cruz,Camara,Sur,57,875.46,2024-05-09,1490.36
582,Maria Lopez,Camara,Sur,56,1265.73,Mayo 3 2025,2083.55
5291,Laura Sanchez,Laptop,Norte,26,694.38,10/10/2025,1898.52
2877,Daniela Cruz,BOCINA,occidente,32,$791.48,02-07-2024,1379.02
7136,Luis Hernandez,Mouse,Norte,20,877.90,32/13/2026,1342.38
9580,Daniela Cruz,Bocina, Sur,48,1323.85,04-01-2025,1645.16
5976,Ricardo Vargas,Escritorio,Centro,58,$748.65,Julio 26 2025,1191.68
1862,Sofia Torres,Monitor,NORTE,24,546.29,12-02-2025,945.61
5447,Pedro Aguilar,Bocina,Centro,,855.95,Julio 4 2024,516.37
3576,Ana Garcia,Monitor,Occidente,37,$982.44,Julio 30 2024,1546.73
1788,Sofia Torres,CAMARA, Occidente,35,1113.98,22/10/2025,1391.32
4506,Fernanda Castro,Mouse,Sur,41,$693.45,17/02/2025,1155.03
4772,Pedro Aguilar,Mouse,Norte,39,sin dato,Mayo 30 2025,1199.92
298,Paola Rios,Laptop, Occidente,39,623.04,2024-01-26,1493.76
926,Paola Rios,BOCINA,Sur,33,801.60,28/08/2025,1568.55
1591,Jorge Morales,Mouse,Sur,51,$623.94,08-06-2024,1460.37
7766,Maria Lopez,Camara,CENTRO,30,510.63,,1476.95
7491,Jorge Morales,Impresora,Sur,44,$849.90,04/03/2026,1427.67
1308,Carlos Ramirez, Bocina,OCCIDENTE,26,$-660.53,08/12/2025,1330.04
7038,Sofia Torres, Camara,Centro,39,$715.14,12-26-2025,1407.98
4768,Miguel Flores,LAPTOP, Norte,56,"$1,032.61",Mayo 26 2024,626.56
1673,Pedro Aguilar,Laptop,SUR,38,"$1,147.42",Junio 14 2025,820.41
2230,Valeria Mendoza,Silla,Norte,34,1471.26,2024-07-28,828.1
9752,Carlos Ramirez,Laptop, Sur,46,$946.67,2025-12-06,1122.77
294,Luis Hernandez,Bocina,Centro,30,1078.82,06-10-2025,1347.51
6346,Laura Sanchez,Tablet,Norte,8,$314.39,18/07/2025,1579.62
4223,Miguel Flores,Impresora,occidente,48,$424.10,Junio 12 2024,963.97
2580,Miguel Flores,Silla, Norte,26,$517.93,06-22-2024,994.74
7576,Isabel Guzman,Mouse,Norte,42,$761.05,2024-02-25,1588.95
6344,Laura Sanchez,Monitor, Centro,,936.52,Septiembre 30 2025,1599.22
8315,Alejandro Diaz,Camara,Sur,37,605.31,17/03/2025,1037.2
693,Carlos Ramirez,Camara,Centro,23,$648.04,2026-04-07,1948.55
687,Laura Sanchez,Escritorio,Norte ,32,598.01,Mayo 28 2024,1657.21
818,Carlos Ramirez,Monitor,Occidente,38,1230.20,2025-03-28,1521.86
217,Alejandro Diaz,Bocina,Sur,30,219.53,,1728.97
7935,Ricardo Vargas,Teclado,Occidente,16,1757.46,19/05/2025,1255.07
3890,Isabel Guzman,Silla,NORTE,30,1065.35,Mayo 22 2026,1775.78
323,Carlos Ramirez, Escritorio,sur,12,sin dato,,821.18
6105,Paola Rios, Laptop,occidente,53,sin dato,29/07/2025,1674.71
479,Fernanda Castro,Camara,Norte,36,$453.78,04-19-2025,1812.85
5379,Ricardo Vargas,Bocina,Occidente,41,482.26,Agosto 9 2025,1604.38
5701,Ana Garcia,LAPTOP,Sur ,33,$839.56,08/01/2026,1960.45
1890,Maria Lopez,Escritorio,Norte,26,1203.20,05/06/2025,1332.15
5763,Maria Lopez,Tablet,?,54,$731.57,04/11/2024,1593.91
813,Miguel Flores,Escritorio,Sur,43,$953.16,05-01-2024,1381.89
7434,Daniela Cruz,Impresora,Centro,39,1274.48,2025-08-30,1044.62
4347,Carlos Ramirez,Monitor,Occidente,26,$851.54,2026-04-30,1813.09
9036,Fernanda Castro,LAPTOP,Occidente,51,1078.97,32/13/2026,1897.53
6222,Paola Rios,Camara,Norte,44,$504.27,Mayo 16 2024,1346.57
3057,Paola Rios,Monitor,Centro,63,584.72,03-03-2024,1354.4
2376,Jorge Morales,Bocina,Centro,33,1271.27,10/08/2025,2128.94
4070,Sofia Torres,Escritorio,Occidente,48,133.15,2024-12-24,858.14
2033,Alejandro Diaz,Laptop,Sur,39,$533.06,2026-04-02,2001.32
968,Pedro Aguilar,Teclado,NORTE,34,$592.73,2025-03-28,1265.81
9644,Isabel Guzman,Impresora,Occidente ,32,1111.06,05-31-2024,1520.18
973,Isabel Guzman, Monitor,Sur,,"$-1,528.24",2024-12-22,397.88
6332,Sofia Torres,Bocina,Norte,35,966.13,11-03-2024,1698.11
2705,Ana Garcia,Teclado,centro,43,$729.54,Agosto 30 2025,1047.4
6300,Fernanda Castro,Bocina,sur,35,$660.61,2024-05-30,1388.57
7861,Diego Romero,Laptop,,27,$811.85,07-31-2025,1510.04
3375,Sofia Torres,Monitor,Occidente,58,529.28,2025-10-24,1388.47
9347,Maria Lopez,Tablet,Occidente,30,"$1,253.27",2025-07-22,1471.27
5602,Isabel Guzman,Tablet,,56,$786.91,2026-05-04,1245.02
2952,Paola Rios,Escritorio, Occidente,15,1078.13,2025-01-09,2237.98
9168,Isabel Guzman,Escritorio,occidente,29,1043.00,2024-04-03,1525.54
8702,Miguel Flores,Escritorio,CENTRO,45,$563.41,,1618.86
123,Daniela Cruz,Tablet,Centro ,27,1086.59,09-21-2024,1316.1
7217,Laura Sanchez,Mouse,Centro,38,882.81,Marzo 19 2025,1281.82
9767,Fernanda Castro,Bocina,SUR,34,1446.95,04/02/2026,1036.23
2101,Jorge Morales,Teclado,norte,42,"$1,167.09",04-10-2026,1084.06
870,Isabel Guzman,Laptop,Occidente,51,841.32,2025-04-18,1542.55
9223,Camila Reyes,Silla,sur,40,$866.35,2025-02-17,1860.49
6791,Isabel Guzman,Bocina,Norte,32,$318.38,11-28-2024,1175.45
1999,Daniela Cruz,Silla,OCCIDENTE,29,746.35,Febrero 22 2024,1639.05
3591,Sofia Torres, Teclado,Sur,57,721.21,07/09/2024,1369.67
1157,Miguel Flores,CAMARA,Occidente,41,$878.21,06/09/2025,1473.68
3157,Ricardo Vargas,Laptop,NORTE,53,"$1,077.49",2025-08-02,1156.87
4429,Pedro Aguilar,Mouse,Occidente,23,708.74,2024-05-26,1942.85
5689,Diego Romero, Tablet,Occidente,39,1094.77,2026-03-01,1016.77
6481,Alejandro Diaz,Impresora,Centro,27,$833.65,10/03/2024,1543.81
1576,Maria Lopez,Laptop,Norte,37,$689.46,06-02-2025,1002.81
9952,Sofia Torres,Escritorio,CENTRO,46,$657.64,15/01/2026,1151.08
8254,Diego Romero,Mouse, Centro,26,"$1,176.11",2025-01-07,1359.89
473,Jorge Morales,MONITOR,Occidente ,46,742.76,2024-02-10,1179.57
4998,Fernanda Castro,Bocina,centro,30,"$1,364.24",05-31-2024,905.55
9058,Alejandro Diaz,Laptop,Centro,48,$397.89,13/07/2024,1728.14
3584,Jorge Morales,BOCINA,Occidente,47,$595.16,2024-07-20,2047.82
2933,Andres Ortiz,TABLET, Occidente,43,$908.51,Noviembre 18 2024,2109.39
5426,Camila Reyes,Impresora,Centro,33,"$1,517.66",05/02/2025,1699.17
8752,Luis Hernandez,Silla,OCCIDENTE,40,1402.97,02/06/2026,1573.67
3389,Isabel Guzman,Mouse,Centro,28,898.97,2024-12-29,1390.62
2181,Andres Ortiz,SILLA,Centro,16,$870.93,02-09-2026,950.56
4744,Valeria Mendoza,Camara,Norte,41,"$1,370.57",2025-11-29,1491.96
9925,Valeria Mendoza,Monitor,norte,30,sin dato,25/11/2024,1644.01
7126,Carlos Ramirez,Escritorio, Norte,16,$880.55,2026-04-03,1588.24
5489,Jose Martinez,Tablet,Occidente,37,629.99,05-02-2026,1778.08
1150,Andres Ortiz,Silla,sur,50,404.21,Julio 18 2024,1087.07
1161,Maria Lopez,Impresora,Norte,52,$979.83,Diciembre 26 2024,1421.93
8001,Paola Rios,Laptop,Centro,48,839.11,10-16-2025,1042.76
257,Maria Lopez,Laptop,occidente,60,"$1,174.10",11-11-2025,1460.43
794,Diego Romero,MONITOR,Centro,43,$925.18,Marzo 11 2026,1673.75
4874,Daniela Cruz,Silla,Norte,63,118.65,Septiembre 7 2025,1336.76
9298,Carlos Ramirez,Mouse,SUR,40,$845.06,,1665.97
6198,Jose Martinez,ESCRITORIO,SUR,42,"$1,134.31",08/04/2025,1380.88
3856,Jorge Morales,Laptop, Occidente,31,$445.32,05/05/2024,1443.96
558,Diego Romero,Bocina,Occidente,57,$499.93,Marzo 29 2026,1101.65
2900,Fernanda Castro,Escritorio,Centro ,31,$652.53,01-25-2026,1381.33
3221,Jorge Morales,Bocina,NORTE,30,423.32,2024-02-20,1766.75
262,Isabel Guzman,Monitor,Centro,43,658.64,05/05/2024,1274.83
3741,Isabel Guzman,Silla,Centro ,40,$634.43,2025-09-02,1422.07
6763,Valeria Mendoza,SILLA,Occidente,33,$820.91,Mayo 29 2024,1585.35
8820,Maria Lopez,Escritorio, Centro,5,"$1,044.88",02-28-2026,1274.53
7228,Jose Martinez, Mouse, Occidente,31,548.71,Septiembre 18 2024,871.92
4306,Sofia Torres,MOUSE,Centro ,28,"$1,237.50",Abril 27 2024,335.32
4305,Miguel Flores,CAMARA,Sur,46,$968.74,09-21-2025,1730.54
5245,Paola Rios,MOUSE,SUR,6,$796.90,2025-07-09,1783.5
9213,Maria Lopez,Impresora,Norte,44,889.94,06-18-2025,1057.74
8801,Maria Lopez,Monitor,Norte,26,$-576.48,Abril 21 2025,2112.37
6823,Jose Martinez,Bocina, Centro,43,970.52,Abril 17 2026,2122.57
210,Alejandro Diaz,Monitor,Centro ,39,901.75,05-23-2026,1034.56
3799,Jose Martinez,Silla,Norte,48,$-966.98,2026-01-13,1069.79
3540,Diego Romero, Camara,Occidente,33,$-824.85,12-01-2024,1369.24
154,Isabel Guzman,Impresora,Occidente,57,654.73,01-25-2026,850.93
1148,Alejandro Diaz,IMPRESORA,Centro,45,611.51,11-19-2024,1080.07
1968,Luis Hernandez,Silla,Norte,16,"$1,121.11",2024-12-05,1148.12
8154,Daniela Cruz,Silla, Centro,58,$932.08,Noviembre 3 2025,1684.0
2434,Alejandro Diaz, Laptop,Norte,47,963.06,Septiembre 14 2024,1815.89
598,Diego Romero,Bocina, Sur,38,$706.83,Febrero 15 2026,1089.55
3138,Jorge Morales,Laptop,Sur,45,$918.49,29/11/2025,1151.93
6028,Ricardo Vargas,Mouse,Centro,-9,"$1,009.50",2024-12-18,1211.78
4777,Miguel Flores, Impresora,Sur,53,$514.82,26/02/2026,1038.34
9536,Daniela Cruz,Escritorio,Norte ,62,907.46,25/01/2026,930.52
1566,Maria Lopez,Teclado,sur,32,1317.78,18/03/2025,1428.76
6247,Maria Lopez,Escritorio,Centro ,48,"$1,103.20",11/12/2025,1634.21
7404,Carlos Ramirez,Escritorio,Centro,56,$700.88,14/05/2026,1327.34
6449,Miguel Flores,Impresora,Occidente,41,753.82,07-05-2025,1167.93
9446,Miguel Flores,Teclado,Centro,26,$-322.85,,1144.87
7305,Valeria Mendoza,Monitor,Sur,41,491.89,01-12-2026,1190.11
8418,Ricardo Vargas,Silla,Norte,52,1236.27,04-15-2026,1577.15
9704,Ricardo Vargas,Mouse,Centro,35,"$1,192.33",Diciembre 17 2024,2202.73
2244,Luis Hernandez,Laptop,Centro,48,"$1,146.29",03-16-2024,2258.51
1361,Ana Garcia,Laptop,Norte,25,$-877.43,Mayo 4 2026,1595.57
3305,Jorge Morales,Mouse,Norte,26,$514.09,Marzo 7 2025,1516.58
2325,Ana Garcia, Mouse,Sur,51,909.10,,964.73
8041,Luis Hernandez,Tablet,Sur,32,"$1,193.89",2025-08-30,1259.27
1481,Alejandro Diaz,Monitor,sur,45,$664.93,2024-04-19,1111.09
1834,Alejandro Diaz,Laptop,Sur ,27,804.93,32/13/2026,1541.05
3662,Laura Sanchez,Escritorio,Norte,35,600.64,Septiembre 9 2025,1538.36
7695,Maria Lopez,Mouse,Centro,49,978.89,2024-03-25,902.33
5124,Carlos Ramirez,Silla,NORTE,43,733.35,2026-06-14,1076.83
4188,Alejandro Diaz,Tablet,Norte,42,$562.22,Abril 7 2025,1419.73
7472,Camila Reyes,Impresora,Norte,37,1092.33,Enero 14 2024,1423.34
7655,Fernanda Castro,BOCINA,Sur,32,1031.38,Marzo 23 2024,1656.54
8886,Jose Martinez,Laptop,Centro,33,$809.55,23/06/2024,963.0
5242,Pedro Aguilar,Silla,Norte,48,1013.76,2026-02-26,1675.83
9806,Andres Ortiz,LAPTOP,Norte,35,346.57,04/03/2026,1632.08
5835,Valeria Mendoza,Camara, Norte,45,$716.33,04-17-2024,1661.54
1187,Alejandro Diaz,Silla,Centro,19,"$1,067.32",2025-09-22,1011.33
1908,Ana Garcia,CAMARA,CENTRO,51,1042.28,2024-05-06,1039.58
4089,Daniela Cruz, Impresora,NORTE,43,$899.21,22/07/2024,1671.53
2478,Andres Ortiz,Monitor,centro,35,sin dato,2024-08-23,1213.49
8209,Alejandro Diaz,Silla,Occidente,34,$655.14,2025-10-18,1967.17
9880,Diego Romero,Camara,,39,$856.03,Enero 4 2025,1179.11
6848,Camila Reyes,Laptop,Occidente,25,982.81,2024-04-05,794.95
1487,Camila Reyes,Escritorio,Norte,38,1095.59,2025-06-25,652.39
1677,Sofia Torres,Monitor,Occidente,48,$960.05,Noviembre 24 2024,1004.78
2354,Maria Lopez, Escritorio,Sur,51,$807.08,13/03/2024,1411.37
8849,Jorge Morales,Silla,Centro,43,"$1,057.93",10-03-2024,1641.85
1572,Maria Lopez,MONITOR,Sur ,-5,$137.70,16/01/2024,1423.49
5516,Ana Garcia,TABLET,Sur,49,749.91,17/04/2025,1622.99
4496,Alejandro Diaz,Impresora,Centro,61,"$1,067.38",2024-06-27,1443.03
619,Sofia Torres,Impresora,Centro,39,1040.41,01-11-2024,1718.47
6224,Sofia Torres,Tablet,Norte,36,530.53,Enero 14 2026,1877.25
6881,Laura Sanchez,ESCRITORIO,Occidente,34,585.45,08-23-2025,1670.58
2848,Andres Ortiz,Bocina,SUR,28,$972.70,27/01/2025,1225.66
868,Ricardo Vargas,Monitor,Occidente ,45,827.52,Noviembre 14 2024,1016.57
2508,Luis Hernandez,Tablet,SUR,47,$694.82,32/13/2026,2062.09
4983,Laura Sanchez, Teclado,Sur,36,1037.44,Noviembre 2 2024,1420.4
4696,Fernanda Castro,Bocina,,49,713.18,12-06-2025,919.62
8040,Miguel Flores,Camara,Sur,34,939.80,Febrero 4 2024,1629.21
4419,Diego Romero,Impresora,Centro,32,1094.89,2025-08-30,1385.98
7004,Isabel Guzman,Escritorio,Sur ,50,1398.84,01/07/2024,1570.38
8650,Diego Romero,Camara,sur,36,924.01,,1859.75
7707,Alejandro Diaz,Mouse,Occidente,33,935.35,06-29-2024,1952.04
791,Sofia Torres,Camara,Centro,51,$854.82,Enero 5 2024,1606.84
7786,Ana Garcia,Tablet,Sur,38,$891.77,04-11-2025,1796.96
7451,Andres Ortiz,Mouse,Centro,37,476.64,05-15-2026,1191.01
3823,Jose Martinez,Escritorio,norte,30,"$1,070.90",Mayo 23 2024,1986.63
7516,Isabel Guzman,Silla,Sur,50,1280.28,Diciembre 23 2025,1900.41
7830,Luis Hernandez,Monitor,Sur ,38,499.32,32/13/2026,1396.83
9851,Miguel Flores,Monitor,Centro,28,1221.06,08-24-2025,1510.89
2809,Luis Hernandez,Tablet,Occidente,37,$-759.45,12-07-2024,1523.88
5051,Carlos Ramirez,TECLADO,Centro,49,344.07,Diciembre 25 2024,1349.33
3519,Luis Hernandez,Camara,centro,9,$916.29,2025-10-16,1760.66
8926,Sofia Torres,Tablet,sin informacion,11,$265.57,2024-06-16,1358.83
1763,Jose Martinez,Escritorio,occidente,29,$847.27,Septiembre 22 2025,1762.59
3959,Miguel Flores,Impresora,Sur,28,"$1,339.66",19/06/2025,1315.85
7345,Ricardo Vargas,Bocina,NORTE,27,"$1,025.84",20/04/2026,1302.0
2134,Diego Romero,Bocina,Occidente ,49,811.94,2026-05-08,1843.45
5053,Miguel Flores,Laptop,centro,49,$876.83,04/05/2025,1639.68
8656,Miguel Flores,Impresora,Centro,36,$695.90,15/09/2024,1587.61
2280,Paola Rios,Impresora,Occidente,44,602.40,32/13/2026,912.97
660,Jose Martinez,Tablet,Norte,41,555.50,12-20-2024,1995.92
2431,Jorge Morales,TECLADO,Sur,40,"$1,057.83",30/08/2025,1036.55
3752,Alejandro Diaz,Tablet,Sur,57,801.53,03/08/2025,759.24
9794,Camila Reyes,Tablet,Norte,20,540.71,24/12/2024,953.14
2592,Pedro Aguilar,SILLA,Centro,56,$418.58,Junio 27 2024,1812.8
6316,Valeria Mendoza,Silla,Sur,36,220.03,10-18-2025,1734.33
643,Maria Lopez,Impresora,occidente,23,$786.08,02-17-2026,1376.38
169,Miguel Flores,Escritorio,sin informacion,28,274.95,Junio 4 2025,1071.35
1801,Pedro Aguilar,Teclado,CENTRO,33,929.42,Junio 28 2024,1706.0
3395,Ana Garcia,Mouse,Norte,35,881.07,32/13/2026,1403.91
1918,Paola Rios,Tablet,occidente,33,880.06,29/07/2025,1919.72
273,Laura Sanchez,Escritorio,Occidente,48,$843.81,Enero 13 2024,1476.2
4480,Daniela Cruz,Mouse, Occidente,60,$560.63,Marzo 7 2024,1680.08
9259,Ana Garcia,Escritorio,Sur,25,$790.12,,1249.87
495,Jose Martinez,Silla,Occidente,66,"$1,288.89",2024-12-08,1019.18
6789,Maria Lopez,Bocina,Norte,30,$346.25,32/13/2026,1609.78
1913,Sofia Torres,Camara,Centro ,37,$870.64,01-26-2026,1271.25
3647,Alejandro Diaz,Escritorio,Occidente,39,$289.16,2026-04-12,1664.12
8231,Laura Sanchez, Teclado,CENTRO,27,630.99,Enero 31 2025,720.6
307,Sofia Torres,Mouse,sur,52,"$1,078.13",Febrero 14 2025,699.27
4103,Carlos Ramirez,Impresora,centro,53,1319.10,2024-08-09,1760.15
782,Valeria Mendoza,Monitor,Occidente,28,532.33,04/12/2025,1809.04
5287,Valeria Mendoza, Tablet,occidente,21,872.23,08-11-2024,2382.21
535,Valeria Mendoza,Escritorio,Centro,28,612.30,2025-01-20,848.93
584,Jose Martinez,Escritorio,sur,51,1228.88,2024-09-22,1285.26
1301,Ricardo Vargas,Laptop,SUR,40,871.48,2025-06-21,989.5
7061,Paola Rios, Camara,Occidente,27,$-241.57,23/06/2025,1488.73
7496,Carlos Ramirez,Mouse,Occidente,17,707.49,2026-01-22,1365.65
8242,Carlos Ramirez,IMPRESORA,Occidente,34,1268.45,Abril 26 2025,1219.79
317,Valeria Mendoza,Camara,Sur,43,832.20,12-06-2025,1478.52
6511,Miguel Flores,Laptop,CENTRO,44,356.79,Noviembre 6 2025,1678.65
2565,Daniela Cruz,TECLADO,centro,35,"$1,199.00",03-20-2024,1816.53
1795,Maria Lopez, Laptop,Occidente,42,$833.62,Diciembre 26 2025,1287.95
6678,Jose Martinez,Escritorio,SUR,21,"$1,257.39",2025-09-20,1299.39
9929,Jorge Morales,Monitor,Centro ,38,"$1,046.93",2025-12-15,911.92
8464,Alejandro Diaz,TECLADO,centro,37,$-610.45,13/11/2024,610.79
549,Alejandro Diaz,Mouse,Sur,39,904.26,05-12-2024,1627.14
1693,Diego Romero, Impresora,Sur,36,sin dato,Septiembre 14 2025,2226.82
3526,Ana Garcia,Escritorio,occidente,34,1084.36,02-12-2024,708.89
3013,Alejandro Diaz,Tablet,Occidente,48,"$1,077.33",Marzo 20 2026,1900.55
1631,Laura Sanchez,Tablet,OCCIDENTE,57,"$1,018.47",Marzo 25 2024,1376.78
2391,Isabel Guzman,Bocina,Centro,13,$738.37,2025-01-25,1669.66
4695,Pedro Aguilar,Escritorio,Norte,46,475.22,2025-09-11,1673.27
9087,Diego Romero, Tablet,Norte,62,693.14,2025-09-24,1905.26
9440,Luis Hernandez,Silla,Sur,46,546.06,2024-06-28,1248.18
7705,Paola Rios,Monitor,Occidente,42,940.91,2024-08-05,1887.57
4488,Valeria Mendoza,Teclado,CENTRO,50,$313.69,2024-09-18,1274.31
1260,Ana Garcia, Camara,Occidente,46,$581.47,Mayo 19 2025,1020.01
8023,Pedro Aguilar,Impresora,OCCIDENTE,45,1223.70,10/11/2025,1398.58
810,Luis Hernandez,LAPTOP,SUR,35,sin dato,Mayo 28 2026,1690.16
6389,Fernanda Castro,Escritorio,Sur,39,1100.41,2025-12-23,2131.97
1050,Paola Rios,Mouse,Occidente ,19,882.86,03-12-2026,1360.68
7391,Miguel Flores,Tablet,Sur,46,$558.98,Diciembre 6 2024,1424.1
108,Miguel Flores,Camara,Centro,39,991.01,Septiembre 12 2025,1766.84
6250,Carlos Ramirez,Tablet, Norte,42,1139.57,Enero 3 2024,1173.41
8866,Carlos Ramirez,Teclado,Occidente,49,$898.09,2025-11-14,1734.69
6787,Pedro Aguilar,Monitor,Centro,39,$851.59,17/03/2026,1351.49
9733,Alejandro Diaz,Mouse,Norte,77,977.69,09-01-2025,1066.93
4606,Valeria Mendoza,Escritorio,centro,52,$377.47,05-25-2026,940.34
9550,Valeria Mendoza,Camara,Sur,31,1011.98,2024-07-13,1618.59
5456,Luis Hernandez,Mouse,Centro,366,sin dato,16/03/2026,1962.74
1533,Diego Romero,Tablet,sin informacion,47,911.37,Junio 3 2025,1175.08
4963,Carlos Ramirez,Camara,Centro,38,546.37,01/09/2024,762.37
212,Sofia Torres,Laptop,Centro,48,1230.85,Febrero 20 2025,1676.87
3148,Camila Reyes,Bocina,Centro ,38,358.02,15/03/2024,933.94
5157,Luis Hernandez,Escritorio, Centro,20,416.48,07-17-2024,1864.21
2151,Pedro Aguilar,Monitor,Centro,32,234.33,Septiembre 23 2024,1999.99
6996,Ana Garcia, Laptop,Norte,31,$413.60,2024-09-05,1779.71
1974,Miguel Flores,Silla,Centro,37,1208.03,Junio 17 2026,991.57
4686,Valeria Mendoza,Escritorio,Norte ,42,1155.22,2025-03-23,406.76
8183,Sofia Torres,Tablet,OCCIDENTE,48,$790.81,Julio 2 2024,1280.52
7608,Jorge Morales,Bocina,Occidente ,34,1221.23,Febrero 10 2026,1345.77
8839,Fernanda Castro,Laptop,Centro,61,$708.86,17/03/2026,1035.22
772,Jorge Morales,Tablet,Norte,34,461.61,32/13/2026,796.12
7503,Miguel Flores,Silla,Norte,47,"$1,530.26",Junio 15 2026,1480.45
8896,Isabel Guzman,Escritorio,Sur,29,828.19,18/04/2024,1172.38
1250,Valeria Mendoza,Silla,Sur,49,"$1,205.31",01/08/2025,1839.46
7891,Fernanda Castro,Laptop,Sur,41,$551.90,2025-03-01,1727.72
7254,Ricardo Vargas,Monitor,SUR,56,sin dato,2024-05-30,1429.63
9728,Jose Martinez,Impresora, Norte,41,818.90,22/03/2026,1611.02
6574,Andres Ortiz,Monitor,Sur ,44,713.67,03/11/2024,1496.56
6820,Pedro Aguilar,LAPTOP,Norte ,35,sin dato,09-01-2024,1322.81
710,Maria Lopez,Tablet,Occidente,42,691.99,Abril 17 2026,1833.52
2673,Ana Garcia,Monitor,centro,41,"$1,194.37",21/07/2024,1969.55
4515,Luis Hernandez,Camara,Centro,25,"$1,419.08",Agosto 8 2024,1266.7
1462,Jose Martinez,Laptop,,366,1019.58,22/12/2025,1604.18
2546,Andres Ortiz,Mouse,Sur,9,$752.72,31/01/2024,1234.4
7742,Camila Reyes,LAPTOP,Occidente,48,511.79,32/13/2026,1671.18
7218,Pedro Aguilar, Monitor,sur,48,1055.30,Octubre 27 2025,1686.67
8423,Carlos Ramirez,Camara,Centro,34,sin dato,22/01/2026,1711.82
1357,Daniela Cruz,Escritorio,Sur,36,1139.85,03/07/2025,1158.18
3012,Carlos Ramirez, Teclado,occidente,35,$920.55,Septiembre 7 2024,1373.02
852,Pedro Aguilar,Escritorio,occidente,51,$669.93,04/10/2024,1372.71
1005,Jorge Morales,Tablet,Norte,384,769.35,32/13/2026,1877.9
1835,Sofia Torres,Silla,Occidente,44,$567.49,21/05/2025,1961.27
7904,Fernanda Castro,MONITOR,occidente,22,$526.75,28/11/2024,1554.83
8338,Andres Ortiz,Silla, Occidente,46,$854.65,2025-08-31,1401.72
7743,Pedro Aguilar, Camara,Centro ,30,657.94,20/02/2026,1488.18
1317,Fernanda Castro, Mouse,norte,35,1262.18,06-01-2026,789.75
3328,Daniela Cruz,Camara,Occidente,15,$673.20,Mayo 19 2025,506.02
1624,Miguel Flores,Escritorio,Norte,34,$917.55,11-18-2024,1834.28
3834,Valeria Mendoza,Mouse,Occidente,32,"$1,058.77",Enero 1 2024,1734.76
5745,Jorge Morales,Silla,Occidente,47,617.63,Junio 20 2025,1069.81
1279,Valeria Mendoza,TECLADO,centro,47,$525.94,2025-08-20,1780.77
9246,Maria Lopez,MONITOR,OCCIDENTE,42,717.25,2025-12-28,1291.36
4146,Carlos Ramirez,Laptop,Sur,34,"$1,070.61",2024-01-24,881.36
8668,Jorge Morales,TECLADO,Centro,31,"$1,049.45",Noviembre 15 2025,1426.45
3147,Valeria Mendoza,Silla,Centro,52,"$1,209.37",2024-06-27,1843.11
5643,Luis Hernandez,Impresora,NORTE,47,$955.47,05-08-2025,1250.64
8528,Jorge Morales,Teclado,Centro,22,"$1,315.72",Agosto 11 2024,1699.92
7140,Isabel Guzman,Laptop,Norte,36,$764.67,2024-10-09,1152.57
2618,Camila Reyes,Laptop,Norte,47,898.55,2024-11-10,696.61
3663,Miguel Flores,TABLET,Norte,desconocida,1205.14,Octubre 31 2024,1457.01
